engine_name,engine_type,retrieval_mode,top_k,query,expected,category,expected_in_index,hit,rank,reciprocal_rank,retrieved_sources,retrieved_types,retrieved_previews,error
rag_vector_only,rag,vector_only,5,What is spaCy used for?,spacy,NLP,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,5,How to use OpenCV for image processing?,opencv-python,Computer Vision,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,5,What is LightGBM?,lightgbm,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,5,How to optimize hyperparameters with Optuna?,optuna,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,10,What is BeautifulSoup used for?,beautifulsoup4,Web Scraping,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,10,How to create a pandas DataFrame?,pandas,Data Processing,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,10,What is NumPy?,numpy,Numerical Computing,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,10,How to use TensorFlow for deep learning?,tensorflow,Deep Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,10,What is PyTorch?,torch,Deep Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,10,How to plot graphs with matplotlib?,matplotlib,Visualization,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,10,What is scikit-learn?,scikit-learn,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,10,How to use XGBoost for classification?,xgboost,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,10,What is SHAP and how does it explain models?,shap,Interpretability,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,10,How to track ML experiments with MLflow?,mlflow,MLOps,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,10,How to create interactive visualizations with Plotly?,plotly,Visualization,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,10,What is spaCy used for?,spacy,NLP,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,10,How to use OpenCV for image processing?,opencv-python,Computer Vision,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,10,What is LightGBM?,lightgbm,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,10,How to optimize hyperparameters with Optuna?,optuna,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,1,What is BeautifulSoup used for?,beautifulsoup4,Web Scraping,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,1,How to create a pandas DataFrame?,pandas,Data Processing,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,1,What is NumPy?,numpy,Numerical Computing,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,1,How to use TensorFlow for deep learning?,tensorflow,Deep Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,1,What is PyTorch?,torch,Deep Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,1,How to plot graphs with matplotlib?,matplotlib,Visualization,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,1,What is scikit-learn?,scikit-learn,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,1,How to use XGBoost for classification?,xgboost,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,1,What is SHAP and how does it explain models?,shap,Interpretability,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,1,How to track ML experiments with MLflow?,mlflow,MLOps,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,1,How to create interactive visualizations with Plotly?,plotly,Visualization,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,1,What is spaCy used for?,spacy,NLP,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,1,How to use OpenCV for image processing?,opencv-python,Computer Vision,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,1,What is LightGBM?,lightgbm,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,1,How to optimize hyperparameters with Optuna?,optuna,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,3,What is BeautifulSoup used for?,beautifulsoup4,Web Scraping,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,3,How to create a pandas DataFrame?,pandas,Data Processing,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,3,What is NumPy?,numpy,Numerical Computing,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,3,How to use TensorFlow for deep learning?,tensorflow,Deep Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,3,What is PyTorch?,torch,Deep Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,3,How to plot graphs with matplotlib?,matplotlib,Visualization,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,3,What is scikit-learn?,scikit-learn,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,3,How to use XGBoost for classification?,xgboost,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,3,What is SHAP and how does it explain models?,shap,Interpretability,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,3,How to track ML experiments with MLflow?,mlflow,MLOps,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,3,How to create interactive visualizations with Plotly?,plotly,Visualization,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,3,What is spaCy used for?,spacy,NLP,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,3,How to use OpenCV for image processing?,opencv-python,Computer Vision,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,3,What is LightGBM?,lightgbm,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,3,How to optimize hyperparameters with Optuna?,optuna,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,5,What is BeautifulSoup used for?,beautifulsoup4,Web Scraping,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,5,How to create a pandas DataFrame?,pandas,Data Processing,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,5,What is NumPy?,numpy,Numerical Computing,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,5,How to use TensorFlow for deep learning?,tensorflow,Deep Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,5,What is PyTorch?,torch,Deep Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,5,How to plot graphs with matplotlib?,matplotlib,Visualization,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,5,What is scikit-learn?,scikit-learn,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,5,How to use XGBoost for classification?,xgboost,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,5,What is SHAP and how does it explain models?,shap,Interpretability,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,5,How to track ML experiments with MLflow?,mlflow,MLOps,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,5,How to create interactive visualizations with Plotly?,plotly,Visualization,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,5,What is spaCy used for?,spacy,NLP,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,5,How to use OpenCV for image processing?,opencv-python,Computer Vision,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,5,What is LightGBM?,lightgbm,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,5,How to optimize hyperparameters with Optuna?,optuna,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,10,What is BeautifulSoup used for?,beautifulsoup4,Web Scraping,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,10,How to create a pandas DataFrame?,pandas,Data Processing,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,10,What is NumPy?,numpy,Numerical Computing,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,10,How to use TensorFlow for deep learning?,tensorflow,Deep Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,10,What is PyTorch?,torch,Deep Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,10,How to plot graphs with matplotlib?,matplotlib,Visualization,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,10,What is scikit-learn?,scikit-learn,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,10,How to use XGBoost for classification?,xgboost,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,10,What is SHAP and how does it explain models?,shap,Interpretability,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,10,How to track ML experiments with MLflow?,mlflow,MLOps,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,10,How to create interactive visualizations with Plotly?,plotly,Visualization,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,10,What is spaCy used for?,spacy,NLP,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,10,How to use OpenCV for image processing?,opencv-python,Computer Vision,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,10,What is LightGBM?,lightgbm,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_bm25,rag,vector_bm25,10,How to optimize hyperparameters with Optuna?,optuna,Machine Learning,False,False,,0.0,[],[],[],
